Age,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Sleep Hours,Daily Calories Intake,Resting Heart Rate (bpm),BMI,Calories Burned per Minute,Steps per Minute,Steps per Km,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga,Workout Intensity_High,Workout Intensity_Low,Workout Intensity_Medium,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Mood After Workout_Energized,Mood After Workout_Fatigued,Mood After Workout_Neutral,Cluster
38.0,64.0,558.1358849297211,129.0,10520.472021950969,7.895215806566788,6.999999999999999,2753.012725353851,69.0,27.76594892428596,8.711331174969413,163.44466269456703,1343.7298101957833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.18424743532012,551.4442270710291,129.0,10257.62115557244,7.961611371044047,6.999999999999999,2745.051741679647,70.0,27.8486201793085,8.645893198485815,160.0835267717819,1316.3065248832602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,65.0,555.0,130.0,10528.638809386948,7.781027547525604,6.8999999999999995,2755.7743524322414,69.0,27.71060549584417,8.644942886483875,163.33218241414176,1360.8665081025772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,558.0,129.0,10513.958785935614,7.880322271298377,6.999999999999999,2753.079247636246,69.0,27.76409738316361,8.701031593018042,163.3166604491734,1344.0931030198685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,65.0,548.8519506154885,129.0,10299.905964433083,7.865014239834867,6.999999999999999,2749.4734654836584,70.0,27.774642694318835,8.585936189048855,160.2656257965654,1331.2588973307488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,558.9420191206913,129.0,10535.14782783414,7.890027786308613,6.999999999999999,2753.491952046861,69.0,27.763696328481515,8.71975792742294,163.84721533299387,1346.4545124722629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,65.0,554.8923677203344,130.0,10532.118375812384,7.760350126991214,6.8999999999999995,2756.461704228955,69.0,27.696306905281684,8.638175889896937,163.35881005913188,1364.0344969656428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
39.0,65.0,554.4715205298877,130.0,10517.194982735138,7.778087091752334,6.8999999999999995,2755.5165231619094,69.0,27.71308228611113,8.636403258846762,163.00942938949737,1359.9281512893665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,558.9318441815659,129.0,10532.465021955817,7.897295821418366,6.999999999999999,2753.3219454686005,69.0,27.764980253378898,8.720793531711251,163.76697918357286,1344.7992363839273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,563.597233921298,129.0,10787.348693128537,7.8118691394513835,6.8999999999999995,2761.8473862147152,69.0,27.67716535750297,8.776985164749673,167.18969794301782,1378.689560165807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,559.116463383325,129.0,10534.869282006806,7.898721417110445,6.999999999999999,2753.372199297113,69.0,27.76491997196649,8.723598075687757,163.86006928569682,1345.2086818305056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,562.8988963861151,129.0,10766.066899932746,7.810347396165308,6.8999999999999995,2761.6199530912204,69.0,27.67907174294657,8.76906651699472,167.0039849059375,1377.8169590186558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.257184406968,551.2498745112703,129.0,10253.477018840638,7.961251999895292,6.999999999999999,2744.933683153071,70.0,27.849213012174854,8.64396264494985,160.03084132883214,1315.9165642835123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,546.6235756902155,129.46641417330423,10250.564647124174,7.858746784979697,6.999999999999999,2748.8273195106913,70.0,27.775599930975666,8.563042535594766,159.59043774447238,1329.4797454454665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,558.0,129.0,10507.704608073982,7.879200013211236,6.999999999999999,2752.9788018205204,69.0,27.76431082769076,8.69724835609371,163.19030103487748,1343.7827366389115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,65.0,549.0033918909464,129.0,10302.595249992897,7.864429484800052,6.999999999999999,2749.574164888082,70.0,27.774173706262133,8.587377192740536,160.30965626625715,1331.4789380154934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.6969689927745,129.0,10522.526046023546,7.91,6.999999999999999,2752.817684007502,69.0,27.768428713344942,8.720359236659302,163.5066287863785,1342.9366486905255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.05304896483554,551.7399095592738,129.0,10262.725966604798,7.9631235067220105,6.999999999999999,2745.1355420607442,70.0,27.84916408351533,8.649091592284256,160.1429477760458,1316.5356608826119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,65.0,555.0,130.0,10528.623759567212,7.775647770630673,6.8999999999999995,2755.8847965106575,69.0,27.70519996597586,8.642191398398216,163.320668059148,1361.3717752769705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
39.0,65.0,555.0,130.0,10533.168355934597,7.777550221960864,6.8999999999999995,2755.97480246193,69.0,27.70490854761048,8.64588215575685,163.4068933421572,1361.8886299710691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,548.2623564720641,129.19539023014633,10295.966083484062,7.85695322211842,6.999999999999999,2749.662278444848,70.0,27.77233694633668,8.57715288050098,160.2056409367296,1331.763692296499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.12494441712406,551.7292456207159,129.0,10266.73116746872,7.959729120328903,6.999999999999999,2745.4505343482388,70.0,27.844345451844887,8.64810886547153,160.17543118850088,1317.7360743726101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,66.0,544.2803256120885,130.0,10303.648208795601,7.746550788524498,6.969627625122093,2752.3961164477614,70.0,27.733991104618,8.503648320979885,160.07722505062745,1343.9185897057464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,65.0,546.4682166967692,129.37385719100737,10244.152475242758,7.86089750038798,6.999999999999999,2748.63686921118,70.0,27.77670089083855,8.561949464675235,159.43721548414968,1328.4902023662273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,65.0,548.2408907133182,129.1986466208878,10295.286850759026,7.856981630918494,6.999999999999999,2749.651065743758,70.0,27.772381650513328,8.57693190465622,160.19998712471735,1331.7396769023524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,548.4196052840282,129.18821206515943,10300.406202627239,7.8564657824604955,6.999999999999999,2749.7601128147912,70.0,27.771897824215436,8.578685911263133,160.2500694260287,1331.9764066890004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,548.9831712335289,129.0,10302.330718802526,7.864389431042095,6.999999999999999,2749.5673570896724,70.0,27.77418911253923,8.587148527229278,160.30505067731437,1331.4651158517543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.0,129.0,10499.60019138678,7.901810546611379,6.999999999999999,2752.479597156303,69.0,27.7685284120854,8.703206040227284,163.08124616829772,1341.6157689465938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,555.0,130.0,10527.811081592066,7.776314190760472,6.8999999999999995,2755.8484503597356,69.0,27.70625644635732,8.64205497361478,163.3065365479143,1361.2226763312344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,559.1759451443248,129.0,10530.00667620002,7.91,6.999999999999999,2753.018727951495,69.0,27.76773120480284,8.727132399207708,163.72404719129983,1343.5827841677078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,66.0,544.0,130.0,10292.391425928949,7.744621223039262,6.975637042016893,2752.221735183776,70.0,27.73420589347363,8.495666017900906,159.9157949358213,1343.3931461458276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,559.1139153078426,129.0,10528.21231291636,7.91,6.999999999999999,2752.938814045181,69.0,27.76823409750027,8.72663866346118,163.6644632620937,1343.3051360392446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,65.0,555.0,130.0,10548.198826384514,7.758873286493448,6.8999999999999995,2757.2623203536536,69.0,27.692651838204803,8.645536641207432,163.63438577892498,1366.3842082306858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.38556440843111,550.9133581586931,129.0,10246.492121698047,7.960529996443212,7.003050774570015,2744.7391670077022,70.0,27.850090094554904,8.640592921877655,159.9408909841417,1315.293073836771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,65.0,555.0,130.0,10536.339104526354,7.7637110901036435,6.8999999999999995,2756.5962956262833,69.0,27.696566449061155,8.642025315383853,163.44084234470904,1364.4242814271079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
38.0,65.0,549.0291480570231,129.11330541854278,10310.227959139489,7.855364967380927,6.999999999999999,2750.0950309478126,70.0,27.770510866755984,8.58487041686334,160.43538003513416,1332.9135932861109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,66.0,544.0,130.0,10292.00093211482,7.744696685732492,6.97687185082547,2752.213411407013,70.0,27.734251334637154,8.495585730440634,159.9121468462146,1343.3646566693062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,65.0,546.7209018436129,129.0,10242.613539309054,7.866728346804378,6.999999999999999,2748.4224478539013,70.0,27.776797304158034,8.566441964160784,159.4374623239975,1327.0941248774614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,563.5915781839872,129.0,10787.21074208277,7.811841013751621,6.8999999999999995,2761.8464320476683,69.0,27.677155563064332,8.776899281505317,167.18825542914442,1378.686753524597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,558.8991903487429,129.0,10534.500682223466,7.889954598749721,6.999999999999999,2753.474431639307,69.0,27.763755203225543,8.719149036111451,163.82298722832482,1346.302294743639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,563.479947804651,129.0,10771.589938051604,7.818350323456637,6.8999999999999995,2761.430662413561,69.0,27.687189870430213,8.77789640699661,167.07189039377357,1376.8162120272773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,548.9132920235406,129.0093577815407,10306.776740864176,7.857553770590572,6.999999999999999,2749.920143123654,70.0,27.771565661287806,8.584302561440335,160.371359873604,1332.2993888192589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,65.0,554.643533962165,130.0,10519.652651445409,7.778633280396795,6.8999999999999995,2755.5736516678394,69.0,27.71246455946679,8.638457026551283,163.0814345888224,1360.1377078061942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
39.0,65.0,555.0,130.0,10534.313169672245,7.761137546378059,6.8999999999999995,2756.5620417706937,69.0,27.69608432996331,8.639802183602797,163.39992753081444,1364.3619493883682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
38.0,64.0,558.7172756264972,129.0,10530.808117852357,7.892362573269271,6.999999999999999,2753.338123174188,69.0,27.764479197229686,8.717003240123196,163.6922833586446,1345.0515206639634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,558.8048566240556,129.0,10531.127589293217,7.895404097048238,6.999999999999999,2753.308120714172,69.0,27.764862891345125,8.718716858428172,163.71226355366645,1344.720102412761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,563.2661344505784,129.0,10778.789914134002,7.810487052591881,6.8999999999999995,2761.7766698374908,69.0,27.677014278612916,8.772679419643211,167.10841397472282,1378.4656273758076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,551.8481952485565,129.0,10257.194778280813,7.969337973575799,7.060270883169163,2744.6044323931155,70.0,27.857817653674736,8.65238579111314,160.10291166660429,1314.7216734291314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,65.0,555.0,130.0,10545.27544970722,7.757136157733202,6.8999999999999995,2757.228804628298,69.0,27.69236922065299,8.643926586318084,163.57113892270215,1366.336950858879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
38.0,64.17870906781611,551.5909066962938,129.0,10263.867598809296,7.959041097437995,6.999999999999999,2745.3752556551694,70.0,27.84463531903183,8.646710840952382,160.1446809526273,1317.4917696328769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,545.9798755188841,129.54776634527937,10234.393364778083,7.85987190073201,6.999999999999999,2748.475705742857,70.0,27.77672235403507,8.555907514098832,159.23863381217745,1327.6297630956512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,66.0,544.2445727581099,130.0,10305.137567759839,7.744034917200704,6.943227028645258,2752.5214825456005,70.0,27.73301705683928,8.502352694951258,160.09848782983724,1344.3757309399143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,66.0,544.2536495043354,130.0,10305.284387234911,7.7440178616341555,6.942642758926709,2752.526508206298,70.0,27.732995607137127,8.502451939665596,160.10093333795788,1344.3923522328075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,66.0,544.233798548931,130.0,10304.953368103636,7.744067558825427,6.944058309954934,2752.514820364063,70.0,27.733047598011755,8.502238999539106,160.0951805762283,1344.3534931461763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,65.0,555.0,130.0,10525.35293653063,7.778838841550221,6.8999999999999995,2755.728025710935,69.0,27.709964038927417,8.641901767683862,163.24486631005345,1360.7237421521663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
39.0,66.0,544.0,130.0,10292.447215319411,7.744647203585859,6.9757818812478325,2752.2217572132226,70.0,27.734211271003325,8.495712854014348,159.91643850514234,1343.3926890286862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,558.0,129.0,10512.435558733137,7.8815090520094495,6.999999999999999,2753.0245182074386,69.0,27.76447257163335,8.701000813486589,163.29414174400372,1343.9001153252625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,554.9992172666182,130.0,10525.188213754227,7.778967077970044,6.8999999999999995,2755.720799676932,69.0,27.710171294769665,8.641870628099669,163.2405957500577,1360.6941655665273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,548.9399301584605,129.0050167624178,10307.19165844617,7.857523543574115,6.999999999999999,2749.9337748794264,70.0,27.77151219537963,8.584578323390616,160.37985644066305,1332.3285286160726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.0,129.0,10507.36905060883,7.879160533496504,6.999999999999999,2752.972982830879,69.0,27.764326869006343,8.697058019610328,163.1833571428124,1343.764417524258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,554.498307273947,130.0,10518.13536698945,7.777194293451924,6.8999999999999995,2755.5610873159035,69.0,27.711737394053703,8.636521610960031,163.03326781104903,1360.112142949052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,563.1071880986814,129.0,10771.574906987804,7.811524908954177,6.8999999999999995,2761.6471281919426,69.0,27.67965879560535,8.771422209332547,167.04947948386163,1377.89959131767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,562.7522567607045,129.0,10761.180651840168,7.809961233114724,6.8999999999999995,2761.574852014595,69.0,27.67939658474443,8.767537080066882,166.96617551391267,1377.6381692914058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,546.9791553071974,129.2432251004872,10255.896945435217,7.861110942025235,6.999999999999999,2748.853785624582,70.0,27.775992335692692,8.567239110628677,159.746667050483,1329.5144598302445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,562.7678578354977,129.0,10761.858594809299,7.809889063512577,6.8999999999999995,2761.5838704386597,69.0,27.679242078117433,8.767678836389768,166.9711374477855,1377.6767910999508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,546.5596373637023,129.0,10237.46379070195,7.867786888279821,6.999999999999999,2748.290719895807,70.0,27.776829079306356,8.565322267842038,159.30974672687867,1326.324603883551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,65.0,548.9564564820159,129.036974511456,10307.913602702623,7.856924395702942,6.999999999999999,2749.974843890967,70.0,27.77124705821076,8.584571253365688,160.3927633828964,1332.4230468276019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,546.4988165996568,129.36505195045547,10244.834485684954,7.860926725652637,6.999999999999999,2748.6489365241446,70.0,27.77666502670121,8.562316328935756,159.4553095548429,1328.5562904838796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,65.0,555.0,130.0,10527.976407575316,7.776306950467221,6.8999999999999995,2755.8531997949767,69.0,27.706170639929315,8.642148152241202,163.3105803717374,1361.240917018913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,546.9613087667999,129.24340107065677,10255.388210931676,7.861176964539903,6.999999999999999,2748.8420804173043,70.0,27.776046451211588,8.567108182120123,159.73389724045362,1329.4782478288266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,558.269025683084,129.0,10523.540823786208,7.892615961378249,6.999999999999999,2753.1315508768316,69.0,27.765273064011282,8.712394986156797,163.49562348913202,1344.1360183038996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.02008758065482,551.4986398414776,129.0,10249.93451400065,7.968569715547681,7.06692769349323,2744.4235467062786,70.0,27.858697342624357,8.648289998469327,160.01080382356736,1314.2504021905233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,546.9108308634528,129.41727004724075,10257.725246771124,7.8584597908463065,6.999999999999999,2748.9721405778027,70.0,27.775038911331194,8.566054240164949,159.7752776808331,1329.9178327099105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.22714167249379,551.41625784685,129.0,10259.039664044145,7.960013929437948,6.999999999999999,2745.188153119975,70.0,27.846390585649484,8.645196975651315,160.09566077006588,1316.8334315146726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,66.0,544.5321004639993,130.0,10308.106905182767,7.745595253082336,6.948060281499149,2752.5626311046803,70.0,27.733198424285753,8.506645415561898,160.15330828096646,1344.477242709986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,65.0,555.0,130.0,10534.846049043883,7.775298160117103,6.8999999999999995,2756.138144093666,69.0,27.7018257774237,8.645741853499336,163.43264985137378,1362.5987098658718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,546.1466107058546,129.57055620283495,10239.22257805433,7.858845780716831,6.999999999999999,2748.6080648052325,70.0,27.77638058461888,8.5575097779772,159.29496998125347,1328.4016729962132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,66.0,544.5338194094148,130.0,10308.054189699882,7.745692611871454,6.949067338991513,2752.557929984599,70.0,27.733235583483587,8.506705681030853,160.15268695841561,1344.4600389770935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,563.2375558091767,129.0,10779.731707803832,7.8088946056475095,6.8999999999999995,2761.8222850220395,69.0,27.675531253447563,8.772111121159305,167.11315497399264,1378.6538546247705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,558.2882943173175,129.0,10523.746741385463,7.892909010242872,6.999999999999999,2753.1335117494014,69.0,27.765291919346257,8.712629341051478,163.49965295908984,1344.1399536320278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,555.0,130.0,10535.467669584774,7.763747616647719,6.8999999999999995,2756.545421231244,69.0,27.696784827513078,8.641516102321406,163.42507658989462,1364.2489016014229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
38.0,64.0,557.4250680626764,129.0,10496.499350159038,7.883348309537608,6.999999999999999,2752.672661520298,69.0,27.76605101337056,8.694264255034161,162.97847877314635,1342.7362888923851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,65.0,548.9193481730828,129.0059401430703,10306.838485938635,7.857587612383298,6.999999999999999,2749.920954613402,70.0,27.77156977801258,8.584377752783244,160.37275592856227,1332.3006515818931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,546.9196050436453,129.41079574195064,10257.838010160734,7.858534324552547,6.999999999999999,2748.971883571628,70.0,27.775055067465196,8.56614379815184,159.77870051612663,1329.915666229175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,546.5507410603504,129.0,10237.204886431176,7.867825652172838,6.999999999999999,2748.284556064926,70.0,27.77683046211094,8.565231427918466,159.30322510883147,1326.2889725913417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,65.0,549.3346382148657,129.0,10314.781080461675,7.85706225063808,6.999999999999999,2750.1365142857708,70.0,27.77071461485465,8.588660270201597,160.5059302602651,1333.0480133344474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,557.7758473450032,129.0,10503.410990193654,7.879798500732356,6.999999999999999,2752.881468655328,69.0,27.764760381310754,8.695486120664864,163.10519176502473,1343.459599309898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,555.0,130.0,10528.987994268024,7.7756165587343515,6.8999999999999995,2755.895574635335,69.0,27.70499556905311,8.642388903416137,163.32705411794547,1361.4133996795454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
